response_time,recorded_at_time,line_ref,direction_ref,vehicle_ref,block_ref,longitude,latitude,passenger_count,passenger_capacity
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q33,0,MTABC_3549,MTABC_LGPD0-LG_D0-Weekday-40_5570431,-73.883311,40.749515,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:39.000-04:00,MTABC_Q39,0,MTABC_3551,MTABC_LGPD0-LG_D0-Weekday-40_5570359,-73.903779,40.720509,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q101,1,MTABC_3552,MTABC_LGPD0-LG_D0-Weekday-40_5570357,-73.916415,40.762174,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:32.000-04:00,MTABC_Q110,1,MTABC_3517,MTABC_BPPD0-BP_D0-Weekday-10_5556551,-73.754077,40.713953,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q08,0,MTABC_3513,MTABC_JKPD0-JK_D0-Weekday-15_5578349,-73.795403,40.707237,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q110,1,MTABC_3520,MTABC_BPPD0-BP_D0-Weekday-10_5556563,-73.787156,40.707894,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:44.000-04:00,MTABC_Q09,1,MTABC_3521,MTABC_JKPD0-JK_D0-Weekday-15_5578307,-73.795251,40.706999,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q41,1,MTABC_3522,MTABC_FRPD0-FR_D0-Weekday-15_5577018,-73.794582,40.706753,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_Q112,1,MTABC_3527,MTABC_BPPD0-BP_D0-Weekday-10_5556574,-73.808869,40.692673,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_BM2,1,MTABC_2244,MTABC_SCPD0-SC_D0-Weekday-90_5559516,-74.003941,40.711181,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:26.000-04:00,MTABC_Q49,1,MTABC_3576,MTABC_LGPD0-LG_D0-Weekday-40_5570448,-73.877644,40.754746,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q102,1,MTABC_3577,MTABC_LGPD0-LG_D0-Weekday-40_5570420,-73.93122,40.754809,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_Q47,0,MTABC_3578,MTABC_LGPD0-LG_D0-Weekday-40_5570408,-73.896267,40.746088,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q39,1,MTABC_3579,MTABC_LGPD0-LG_D0-Weekday-40_5570384,-73.933766,40.740987,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:22.000-04:00,MTABC_Q33,0,MTABC_3582,MTABC_LGPD0-LG_D0-Weekday-40_5570474,-73.875265,40.768639,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q49,0,MTABC_3583,MTABC_LGPD0-LG_D0-Weekday-40_5570372,-73.891788,40.748646,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:17.000-04:00,MTABC_Q69,0,MTABC_3585,MTABC_LGPD0-LG_D0-Weekday-40_5570301,-73.90224,40.770189,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:23.000-04:00,MTABC_Q33,1,MTABC_3587,MTABC_LGPD0-LG_D0-Weekday-40_5570328,-73.888574,40.747177,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q39,0,MTABC_3588,MTABC_LGPD0-LG_D0-Weekday-40_5570362,-73.924604,40.739945,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q47,1,MTABC_3589,MTABC_LGPD0-LG_D0-Weekday-40_5570358,-73.890984,40.746508,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q33,1,MTABC_3591,MTABC_LGPD0-LG_D0-Weekday-40_5570375,-73.887458,40.766397,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q47,0,MTABC_3593,MTABC_LGPD0-LG_D0-Weekday-40_5570491,-73.869537,40.709523,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:39.000-04:00,MTABC_Q18,0,MTABC_3555,,-73.933345,40.774732,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q67,0,MTABC_3556,MTABC_LGPD0-LG_D0-Weekday-40_5570376,-73.939066,40.74979,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:22.000-04:00,MTABC_Q102,0,MTABC_3558,MTABC_LGPD0-LG_D0-Weekday-40_5570325,-73.942733,40.754179,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:28.000-04:00,MTABC_Q69,0,MTABC_3561,MTABC_LGPD0-LG_D0-Weekday-40_5570338,-73.902915,40.770655,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:18.000-04:00,MTABC_BM4,1,MTABC_2231,MTABC_SCPD0-SC_D0-Weekday-90_5559521,-73.950062,40.624019,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_Q18,0,MTABC_3564,MTABC_LGPD0-LG_D0-Weekday-40_5570439,-73.904239,40.750346,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_Q60,1,MTABC_3565,MTABC_JKPD0-JK_D0-Weekday-15_5578282,-73.963676,40.761167,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_BM3,1,MTABC_2234,MTABC_SCPD0-SC_D0-Weekday-90_5559755,-73.974803,40.734403,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:44.000-04:00,MTABC_Q22,0,MTABC_3569,MTABC_FRPD0-FR_D0-Weekday-15_5577035,-73.830175,40.581816,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:24.000-04:00,MTABC_BM1,1,MTABC_2240,MTABC_SCPD0-SC_D0-Weekday-90_5559533,-74.00388,40.711142,1,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q18,0,MTABC_3571,MTABC_LGPD0-LG_D0-Weekday-40_5570345,-73.90035,40.726891,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q72,0,MTABC_3572,MTABC_LGPD0-LG_D0-Weekday-40_5570210,-73.876029,40.769841,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_BM4,1,MTABC_2243,MTABC_SCPD0-SC_D0-Weekday-90_5559729,-73.985601,40.74414,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q69,0,MTABC_3574,MTABC_LGPD0-LG_D0-Weekday-40_5570354,-73.939239,40.748446,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q65,1,MTABC_199,MTABC_CPPD0-CP_D0-Weekday-40_5568720,-73.82998,40.759176,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q25,1,MTABC_198,MTABC_CPPD0-CP_D0-Weekday-40_5568645,-73.841129,40.785888,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q38,0,MTABC_197,MTABC_CPPD0-CP_D0-Weekday-40_5568686,-73.856071,40.737114,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:54.000-04:00,MTABC_Q25,0,MTABC_196,MTABC_CPPD0-CP_D0-Weekday-40_5568705,-73.805967,40.698621,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q23,0,MTABC_195,MTABC_CPPD0-CP_D0-Weekday-40_5568608,-73.844366,40.72278,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:45.000-04:00,MTABC_Q25,1,MTABC_194,MTABC_CPPD0-CP_D0-Weekday-40_5568715,-73.807896,40.716162,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q25,1,MTABC_190,MTABC_CPPD0-CP_D0-Weekday-40_5568721,-73.815188,40.739549,2,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q101,0,MTABC_3618,MTABC_LGPD0-LG_D0-Weekday-40_5570451,-73.89627,40.772677,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:19.000-04:00,MTABC_Q33,1,MTABC_3610,MTABC_LGPD0-LG_D0-Weekday-40_5570468,-73.890791,40.746647,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q35,1,MTABC_3614,MTABC_FRPD0-FR_D0-Weekday-15_5577044,-73.947339,40.629197,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q72,0,MTABC_3615,MTABC_LGPD0-LG_D0-Weekday-40_5570218,-73.866832,40.739109,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:39.000-04:00,MTABC_Q47,0,MTABC_3627,MTABC_LGPD0-LG_D0-Weekday-40_5570425,-73.891243,40.761865,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:26.000-04:00,MTABC_Q101,1,MTABC_3629,MTABC_LGPD0-LG_D0-Weekday-40_5570331,-73.947171,40.753814,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:24.000-04:00,MTABC_Q100,1,MTABC_3623,MTABC_LGPD0-LG_D0-Weekday-40_5570311,-73.941799,40.754678,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:23.000-04:00,MTABC_Q72,1,MTABC_3624,MTABC_LGPD0-LG_D0-Weekday-40_5570217,-73.86901,40.748507,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q47,0,MTABC_3626,MTABC_LGPD0-LG_D0-Weekday-40_5570395,-73.886788,40.769601,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q104,0,MTABC_3607,MTABC_LGPD0-LG_D0-Weekday-40_5570335,-73.927485,40.762989,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q101,0,MTABC_3608,MTABC_LGPD0-LG_D0-Weekday-40_5570401,-73.954581,40.75681,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q104,0,MTABC_3609,MTABC_LGPD0-LG_D0-Weekday-40_5570366,-73.939833,40.765398,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:04.000-04:00,MTABC_Q07,1,MTABC_3600,MTABC_JKPD0-JK_D0-Weekday-15_5578378,-73.870527,40.675634,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q33,1,MTABC_3602,MTABC_LGPD0-LG_D0-Weekday-40_5570490,-73.884725,40.75204,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_Q39,1,MTABC_3603,MTABC_LGPD0-LG_D0-Weekday-40_5570459,-73.905823,40.712374,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q69,1,MTABC_3604,MTABC_LGPD0-LG_D0-Weekday-40_5570368,-73.923124,40.775345,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_Q10,1,MTABC_5381,MTABC_JKPD0-JK_D0-Weekday-15_5578513,-73.806587,40.663559,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q52+,0,MTABC_5380,MTABC_JKPD0-JK_D0-Weekday-15_5578463,-73.84579,40.683793,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q111,1,MTABC_5388,MTABC_BPPD0-BP_D0-Weekday-10_5556697,-73.768613,40.664154,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:29:49.000-04:00,MTABC_Q111,0,MTABC_5387,MTABC_BPPD0-BP_D0-Weekday-10_5556632,-73.777047,40.675325,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:15.000-04:00,MTABC_Q10,0,MTABC_5385,MTABC_JKPD0-JK_D0-Weekday-15_5578498,-73.781006,40.647827,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:24.000-04:00,MTABC_Q10,0,MTABC_5383,MTABC_JKPD0-JK_D0-Weekday-15_5578510,-73.830113,40.713382,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:23.000-04:00,MTABC_Q114,1,MTABC_5390,MTABC_BPPD0-BP_D0-Weekday-10_5556703,-73.754749,40.595274,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q111,1,MTABC_5399,MTABC_BPPD0-BP_D0-Weekday-10_5556634,-73.756015,40.658795,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:23.000-04:00,MTABC_Q114,1,MTABC_5398,MTABC_BPPD0-BP_D0-Weekday-10_5556704,-73.76792,40.660121,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_Q113,1,MTABC_5394,,-73.802009,40.706406,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q65,0,MTABC_189,MTABC_CPPD0-CP_D0-Weekday-40_5568736,-73.84935,40.785911,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:28.000-04:00,MTABC_Q25,1,MTABC_187,MTABC_CPPD0-CP_D0-Weekday-40_5568635,-73.814759,40.735704,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_Q65,1,MTABC_186,MTABC_CPPD0-CP_D0-Weekday-40_5568729,-73.820455,40.755688,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:16.000-04:00,MTABC_Q66,1,MTABC_185,MTABC_CPPD0-CP_D0-Weekday-40_5568757,-73.939946,40.75028,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q65,0,MTABC_657,MTABC_CPPD0-CP_D0-Weekday-40_5568731,-73.844281,40.771896,1,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:15.000-04:00,MTABC_Q23,0,MTABC_655,MTABC_CPPD0-CP_D0-Weekday-40_5568597,-73.847106,40.721037,6,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:26.000-04:00,MTABC_Q65,1,MTABC_654,MTABC_CPPD0-CP_D0-Weekday-40_5568722,-73.80704,40.699228,3,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_Q23,1,MTABC_651,MTABC_CPPD0-CP_D0-Weekday-40_5568601,-73.850225,40.722182,6,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:26.000-04:00,MTABC_Q65,1,MTABC_650,MTABC_CPPD0-CP_D0-Weekday-40_5568719,-73.807598,40.756675,6,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:43.000-04:00,MTABC_QM32,1,MTABC_3265,MTABC_ECPD0-EC_D0-Weekday-50_5573016,-73.972667,40.753217,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:38.000-04:00,MTABC_BXM8,1,MTABC_3268,MTABC_ECPD0-EC_D0-Weekday-50_5573021,-73.984098,40.749023,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:28.000-04:00,MTABC_BXM10,1,MTABC_3269,MTABC_ECPD0-EC_D0-Weekday-50_5573109,-73.982608,40.751093,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:34.000-04:00,MTABC_BXM2,0,MTABC_3270,MTABC_YOPD0-YO_D0-Weekday-50_5572341,-73.97209,40.782222,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_BXM6,0,MTABC_3272,MTABC_ECPD0-EC_D0-Weekday-50_5573070,-73.886122,40.825233,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:17.000-04:00,MTABC_Q25,0,MTABC_637,MTABC_CPPD0-CP_D0-Weekday-40_5568640,-73.810679,40.726449,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q25,1,MTABC_636,MTABC_CPPD0-CP_D0-Weekday-40_5568642,-73.831846,40.767637,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:27.000-04:00,MTABC_Q25,0,MTABC_635,MTABC_CPPD0-CP_D0-Weekday-40_5568629,-73.829881,40.759177,12,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:28.000-04:00,MTABC_Q19,1,MTABC_634,MTABC_CPPD0-CP_D0-Weekday-40_5568588,-73.883952,40.764588,20,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:19.000-04:00,MTABC_Q34,1,MTABC_633,MTABC_CPPD0-CP_D0-Weekday-40_5568630,-73.829916,40.759029,4,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_QM15,1,MTABC_3236,MTABC_FRPD0-FR_D0-Weekday-15_5576939,-73.929206,40.736728,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q23,0,MTABC_631,MTABC_CPPD0-CP_D0-Weekday-40_5568592,-73.866166,40.76752,5,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_Q25,0,MTABC_649,MTABC_CPPD0-CP_D0-Weekday-40_5568636,-73.81438,40.742759,11,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:34.000-04:00,MTABC_Q38,1,MTABC_647,MTABC_CPPD0-CP_D0-Weekday-40_5568682,-73.869998,40.721611,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:28:42.000-04:00,MTABC_Q25,0,MTABC_646,MTABC_CPPD0-CP_D0-Weekday-40_5568672,-73.850578,40.791961,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:39.000-04:00,MTABC_Q65,1,MTABC_645,MTABC_CPPD0-CP_D0-Weekday-40_5568716,-73.803989,40.719078,10,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_Q66,0,MTABC_643,MTABC_CPPD0-CP_D0-Weekday-40_5568761,-73.855979,40.758228,4,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:33.000-04:00,MTABC_Q23,1,MTABC_642,MTABC_CPPD0-CP_D0-Weekday-40_5568599,-73.854092,40.707039,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_QM34,1,MTABC_3280,MTABC_LGPD0-LG_D0-Weekday-40_5570162,-73.884593,40.72852,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q69,0,MTABC_4506,MTABC_LGPD0-LG_D0-Weekday-40_5570407,-73.887544,40.766101,2,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:23.000-04:00,MTABC_Q100,1,MTABC_4505,MTABC_LGPD0-LG_D0-Weekday-40_5570495,-73.939671,40.750167,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_Q100,0,MTABC_4503,MTABC_LGPD0-LG_D0-Weekday-40_5570383,-73.935524,40.761249,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:17.000-04:00,MTABC_Q69,1,MTABC_4501,MTABC_LGPD0-LG_D0-Weekday-40_5570356,-73.939132,40.749713,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:26.000-04:00,MTABC_Q103,0,MTABC_4509,MTABC_LGPD0-LG_D0-Weekday-40_5570387,-73.934942,40.775242,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_Q18,0,MTABC_4508,MTABC_LGPD0-LG_D0-Weekday-40_5570432,-73.895407,40.726272,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q67,1,MTABC_4512,MTABC_LGPD0-LG_D0-Weekday-40_5570409,-73.919011,40.732233,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:37.000-04:00,MTABC_Q100,0,MTABC_4511,MTABC_LGPD0-LG_D0-Weekday-40_5570457,-73.916523,40.780742,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_Q39,1,MTABC_4510,MTABC_LGPD0-LG_D0-Weekday-40_5570396,-73.934588,40.744895,15,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:22.000-04:00,MTABC_Q25,0,MTABC_619,,-73.833375,40.771359,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_Q25,1,MTABC_617,MTABC_CPPD0-CP_D0-Weekday-40_5568646,-73.833268,40.771075,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_Q65,0,MTABC_615,MTABC_CPPD0-CP_D0-Weekday-40_5568675,-73.802417,40.707109,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_Q65,0,MTABC_614,MTABC_CPPD0-CP_D0-Weekday-40_5568626,-73.823239,40.758167,6,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:45.000-04:00,MTABC_Q65,1,MTABC_613,MTABC_CPPD0-CP_D0-Weekday-40_5568717,-73.80449,40.741947,2,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:35.000-04:00,MTABC_Q65,0,MTABC_612,MTABC_CPPD0-CP_D0-Weekday-40_5568628,-73.803129,40.750774,4,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:18.000-04:00,MTABC_Q25,0,MTABC_611,MTABC_CPPD0-CP_D0-Weekday-40_5568710,-73.816699,40.748432,13,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:43.000-04:00,MTABC_Q66,0,MTABC_610,MTABC_CPPD0-CP_D0-Weekday-40_5568591,-73.860887,40.757806,4,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:43.000-04:00,MTABC_Q34,0,MTABC_628,MTABC_CPPD0-CP_D0-Weekday-40_5568727,-73.810587,40.724339,5,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:20.000-04:00,MTABC_Q38,1,MTABC_626,MTABC_CPPD0-CP_D0-Weekday-40_5568684,-73.900438,40.715007,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_Q19,1,MTABC_624,MTABC_CPPD0-CP_D0-Weekday-40_5568760,-73.830754,40.759376,5,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:34.000-04:00,MTABC_Q25,1,MTABC_623,MTABC_CPPD0-CP_D0-Weekday-40_5568623,-73.807742,40.715562,3,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:33.000-04:00,MTABC_Q66,1,MTABC_622,MTABC_CPPD0-CP_D0-Weekday-40_5568753,-73.939203,40.749966,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q38,0,MTABC_621,MTABC_CPPD0-CP_D0-Weekday-40_5568685,-73.889836,40.720113,7,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_Q65,0,MTABC_620,MTABC_CPPD0-CP_D0-Weekday-40_5568728,-73.84653,40.774165,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:33.000-04:00,MTABC_QM20,1,MTABC_3226,MTABC_CPPD0-CP_D0-Weekday-40_5568498,-73.935625,40.737857,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:29:53.000-04:00,MTABC_QM2,0,MTABC_3227,MTABC_CPPD0-CP_D0-Weekday-40_5568497,-73.787267,40.788905,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:36.000-04:00,MTABC_Q66,0,MTABC_609,MTABC_CPPD0-CP_D0-Weekday-40_5568754,-73.904105,40.753568,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_Q23,0,MTABC_608,MTABC_CPPD0-CP_D0-Weekday-40_5568605,-73.866151,40.762224,11,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:41.000-04:00,MTABC_Q65,0,MTABC_607,MTABC_CPPD0-CP_D0-Weekday-40_5568647,-73.856243,40.785647,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:33.000-04:00,MTABC_Q25,1,MTABC_606,MTABC_CPPD0-CP_D0-Weekday-40_5568627,-73.813091,40.727459,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:19.000-04:00,MTABC_Q66,1,MTABC_605,MTABC_CPPD0-CP_D0-Weekday-40_5568755,-73.939132,40.749713,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_Q38,0,MTABC_604,MTABC_CPPD0-CP_D0-Weekday-40_5568688,-73.866049,40.724362,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:17.000-04:00,MTABC_Q34,0,MTABC_603,MTABC_CPPD0-CP_D0-Weekday-40_5568707,-73.82332,40.754348,17,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:32.000-04:00,MTABC_Q34,1,MTABC_602,,-73.807565,40.701788,1,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:34.000-04:00,MTABC_Q34,1,MTABC_600,MTABC_CPPD0-CP_D0-Weekday-40_5568703,-73.827813,40.773186,6,0
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_BXM2,1,MTABC_3202,MTABC_YOPD0-YO_D0-Weekday-50_5572362,-73.980614,40.77492,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_QM2,1,MTABC_2859,MTABC_CPPD0-CP_D0-Weekday-40_5568536,-73.834917,40.770853,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:25.000-04:00,MTABC_QM2,1,MTABC_2852,MTABC_CPPD0-CP_D0-Weekday-40_5568299,-73.980932,40.746947,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:30.000-04:00,MTABC_QM6,0,MTABC_2856,,-73.71288,40.758814,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_BXM1,1,MTABC_3380,MTABC_YOPD0-YO_D0-Weekday-50_5572312,-73.970599,40.758936,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:44.000-04:00,MTABC_QM44,1,MTABC_3386,MTABC_CPPD0-CP_D0-Weekday-40_5568336,-73.827743,40.728841,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_QM5,1,MTABC_3387,MTABC_CPPD0-CP_D0-Weekday-40_5568348,-73.980834,40.746905,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:31.000-04:00,MTABC_QM35,1,MTABC_3391,MTABC_CPPD0-CP_D0-Weekday-40_5568551,-73.97377,40.75175,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:42.000-04:00,MTABC_BXM7,1,MTABC_3397,MTABC_ECPD0-EC_D0-Weekday-50_5573127,-73.828455,40.876539,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:29.000-04:00,MTABC_BXM10,0,MTABC_3398,MTABC_ECPD0-EC_D0-Weekday-50_5573130,-73.846273,40.876841,,
2020-09-23T09:30:45.715-04:00,2020-09-23T09:30:21.000-04:00,MTABC_BXM8,0,MTABC_3367,MTABC_ECPD0-EC_D0-Weekday-50_5573060,-73.832135,40.846877,,
